season,semester,MMWR_YR,MMWR_WK,percentile,percentile_value_cases,percentile_value_inc
2025/26,Fall,2025,49,0.15,0.0,0.00465852867346257
2025/26,Fall,2025,49,0.2,1.0,0.005752219632267952
2025/26,Fall,2025,49,0.25,1.0,0.006995251518674195
2025/26,Fall,2025,49,0.3,1.0,0.008270891290158032
2025/26,Fall,2025,49,0.35,1.0,0.009501584619283675
2025/26,Fall,2025,49,0.4,2.0,0.010806412622332574
2025/26,Fall,2025,49,0.45,2.0,0.012498807162046432
2025/26,Fall,2025,49,0.5,2.0,0.014120273757725954
2025/26,Fall,2025,49,0.55,3.0,0.01612948551774025
2025/26,Fall,2025,49,0.6,3.0,0.01812842860817909
2025/26,Fall,2025,49,0.65,4.0,0.020757665578275925
2025/26,Fall,2025,49,0.7,4.0,0.023483126051723938
2025/26,Fall,2025,49,0.75,5.0,0.026835293509066105
2025/26,Fall,2025,49,0.8,6.0,0.030519433319568634
2025/26,Fall,2025,49,0.85,7.0,0.0353706244379282
2025/26,Fall,2025,49,0.9,9.0,0.04237644821405411
2025/26,Fall,2025,49,0.95,12.0,0.05569155327975749
2025/26,Fall,2025,49,0.975,16.0,0.07264156602323052
2025/26,Fall,2025,49,0.99,25.0,0.11173220954835415
2025/26,Fall,2025,50,0.01,0.0,0.0004913348660920745
2025/26,Fall,2025,50,0.025,0.0,0.0011155033251270654
2025/26,Fall,2025,50,0.05,0.0,0.0019421745208092042
2025/26,Fall,2025,50,0.1,0.0,0.003305429336614907
2025/26,Fall,2025,50,0.15,0.0,0.004587114998139441
2025/26,Fall,2025,50,0.2,0.0,0.005758576840162279
2025/26,Fall,2025,50,0.25,0.0,0.006996487732976675
2025/26,Fall,2025,50,0.3,1.0,0.00821297913789749
2025/26,Fall,2025,50,0.35,1.0,0.009565763594582676
2025/26,Fall,2025,50,0.4,1.0,0.011096451990306379
2025/26,Fall,2025,50,0.45,1.0,0.012891409778967501
2025/26,Fall,2025,50,0.5,2.0,0.01468190224841237
2025/26,Fall,2025,50,0.55,2.0,0.01678252946585417
2025/26,Fall,2025,50,0.6,2.0,0.018887075036764144
2025/26,Fall,2025,50,0.65,3.0,0.0212160874158144
2025/26,Fall,2025,50,0.7,3.0,0.024059798568487157
2025/26,Fall,2025,50,0.75,4.0,0.027437557000666857
2025/26,Fall,2025,50,0.8,5.0,0.031453602761030194
2025/26,Fall,2025,50,0.85,6.0,0.03641278278082608
2025/26,Fall,2025,50,0.9,8.0,0.04395267926156521
2025/26,Fall,2025,50,0.95,12.0,0.05893112923949956
2025/26,Fall,2025,50,0.975,17.0,0.07919942289590828
2025/26,Fall,2025,50,0.99,24.0,0.12332263723015785
2025/26,Winter_break,2025,51,0.01,0.0,0.00037245305691612884
2025/26,Winter_break,2025,51,0.025,0.0,0.000978641991969198
2025/26,Winter_break,2025,51,0.05,0.0,0.0017298484744969758
2025/26,Winter_break,2025,51,0.1,0.0,0.0031829960411414505
2025/26,Winter_break,2025,51,0.15,0.0,0.004425755166448653
2025/26,Winter_break,2025,51,0.2,0.0,0.005527145694941282
2025/26,Winter_break,2025,51,0.25,0.0,0.006835308508016169
2025/26,Winter_break,2025,51,0.3,0.0,0.008092880249023438
2025/26,Winter_break,2025,51,0.35,0.0,0.009410899365320798
2025/26,Winter_break,2025,51,0.4,0.0,0.011119607277214533
2025/26,Winter_break,2025,51,0.45,0.0,0.012842835625633599
2025/26,Winter_break,2025,51,0.5,0.0,0.014776755589991808
2025/26,Winter_break,2025,51,0.55,0.0,0.016937550343573093
2025/26,Winter_break,2025,51,0.6,1.0,0.01911610215902328
2025/26,Winter_break,2025,51,0.65,1.0,0.02177840610966087
2025/26,Winter_break,2025,51,0.7,1.0,0.02473352625966071
2025/26,Winter_break,2025,51,0.75,1.0,0.02833555592224002
2025/26,Winter_break,2025,51,0.8,2.0,0.03264499604701997
2025/26,Winter_break,2025,51,0.85,2.0,0.03821452520787716
2025/26,Winter_break,2025,51,0.9,3.0,0.04610233306884766
2025/26,Winter_break,2025,51,0.95,4.0,0.060635882802307535
2025/26,Winter_break,2025,51,0.975,5.0,0.08083944153040612
2025/26,Winter_break,2025,51,0.99,7.010000000000218,0.12872309073805877
2025/26,Winter_break,2025,52,0.01,0.0,0.0003508920851163566
2025/26,Winter_break,2025,52,0.025,0.0,0.000827068962098565
2025/26,Winter_break,2025,52,0.05,0.0,0.001638165710028261
2025/26,Winter_break,2025,52,0.1,0.0,0.003035142505541444
2025/26,Winter_break,2025,52,0.15,0.0,0.004281732905656099
2025/26,Winter_break,2025,52,0.2,0.0,0.00545668937265873
2025/26,Winter_break,2025,52,0.25,0.0,0.006691996939480305
2025/26,Winter_break,2025,52,0.3,0.0,0.00789737720042467
2025/26,Winter_break,2025,52,0.35,0.0,0.00941485981456935
2025/26,Winter_break,2025,52,0.4,0.0,0.011177433282136919
2025/26,Winter_break,2025,52,0.45,0.0,0.012951431609690192
2025/26,Winter_break,2025,52,0.5,0.0,0.014828902669250965
2025/26,Winter_break,2025,52,0.55,0.0,0.01698395842686296
2025/26,Winter_break,2025,52,0.6,0.0,0.019403915852308273
2025/26,Winter_break,2025,52,0.65,0.0,0.022026629932224755
2025/26,Winter_break,2025,52,0.7,0.0,0.024976754747331117
2025/26,Winter_break,2025,52,0.75,0.0,0.028312869369983673
2025/26,Winter_break,2025,52,0.8,1.0,0.03265660181641579
2025/26,Winter_break,2025,52,0.85,1.0,0.037388844601809974
2025/26,Winter_break,2025,52,0.9,1.0,0.044754030555486685
2025/26,Winter_break,2025,52,0.95,2.0,0.059726185910403684
2025/26,Winter_break,2025,52,0.975,2.0,0.07961572464555494
2025/26,Winter_break,2025,52,0.99,3.0,0.12879989221692117
2025/26,Winter_break,2025,53,0.01,0.0,0.0002875575446523726
2025/26,Winter_break,2025,53,0.025,0.0,0.000712096321512945
2025/26,Winter_break,2025,53,0.05,0.0,0.0013723396521527322
2025/26,Winter_break,2025,53,0.1,0.0,0.0027331201592460277
2025/26,Winter_break,2025,53,0.15,0.0,0.003993855416774749
2025/26,Winter_break,2025,53,0.2,0.0,0.005258628167212011
2025/26,Winter_break,2025,53,0.25,0.0,0.006539140711538494
2025/26,Winter_break,2025,53,0.3,0.0,0.007897553499788046
2025/26,Winter_break,2025,53,0.35,0.0,0.009322612732648845
2025/26,Winter_break,2025,53,0.4,0.0,0.011023630574345591
2025/26,Winter_break,2025,53,0.45,0.0,0.013118282100185752
2025/26,Winter_break,2025,53,0.5,0.0,0.01510199485346675
2025/26,Winter_break,2025,53,0.55,0.0,0.017301130294799804
2025/26,Winter_break,2025,53,0.6,0.0,0.019669019803404807
2025/26,Winter_break,2025,53,0.65,0.0,0.022117077931761743
2025/26,Winter_break,2025,53,0.7,1.0,0.02496528420597314
2025/26,Winter_break,2025,53,0.75,1.0,0.028014206793159246
2025/26,Winter_break,2025,53,0.8,1.0,0.032269959151744854
2025/26,Winter_break,2025,53,0.85,1.0,0.03752263337373733
2025/26,Winter_break,2025,53,0.9,2.0,0.04445077441632748
2025/26,Winter_break,2025,53,0.95,2.0,0.057329447381198384
2025/26,Winter_break,2025,53,0.975,3.0,0.07468500323593612
2025/26,Winter_break,2025,53,0.99,5.0,0.11719834752380857
2025/26,Winter_break,2026,1,0.01,0.0,0.00023054659279296176
2025/26,Winter_break,2026,1,0.025,0.0,0.0005617056740447879
